fpl_id,opta_id,first_name,second_name,web_name,known_name,team_fpl_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,now_cost,selected_by_percent
518,482442,Pape Matar,Sarr,P.M.Sarr,Pape Matar Sarr,19,6,Spurs,TOT,3,MID,i,Hamstring injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.2
519,232787,Conor,Gallagher,Gallagher,,19,6,Spurs,TOT,3,MID,a,,0,45,0,0,0,2,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,55,0.3
520,570526,Lucas,Bergvall,Bergvall,,19,6,Spurs,TOT,3,MID,a,,1,45,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,55,0.2
521,445044,Dejan,Kulusevski,Kulusevski,,19,6,Spurs,TOT,3,MID,i,Knee injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0.0
522,547701,Archie,Gray,Gray,,19,6,Spurs,TOT,3,MID,a,,2,85,0,0,0,3,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,50,0.2
523,499721,Mikey,Moore,Moore,,19,6,Spurs,TOT,3,MID,a,,2,67,0,0,0,3,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,50,0.2
524,499726,Callum,Olusesi,Olusesi,,19,6,Spurs,TOT,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.9
525,551226,Mateus,Fernandes,Fernandes,Mateus Fernandes,19,6,Spurs,TOT,3,MID,a,,1,45,0,0,0,1,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.0,60,2.0
526,154566,Dominic,Solanke-Mitchell,Solanke,,19,6,Spurs,TOT,4,FWD,a,,1,22,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,60,1.5
527,212319,Richarlison,de Andrade,Richarlison,Richarlison,19,6,Spurs,TOT,4,FWD,a,,2,67,0,0,0,3,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,60,3.2
528,490145,Dane,Scarlett,Scarlett,,19,6,Spurs,TOT,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1.8
601,611917,Luca,Williams-Barnett,Williams-Barnett,,19,6,Spurs,TOT,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
529,498016,Robin,Roefs,Roefs,,20,56,Sunderland,SUN,1,GK,a,,1,90,0,0,0,2,0,0,0,0,0,1,0,7,0.0,0.0,0.0,0.0,50,4.4
530,232571,Anthony,Patterson,Patterson,,20,56,Sunderland,SUN,1,GK,u,Has joined Wrexham permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.2
531,515046,Melker,Ellborg,Ellborg,,20,56,Sunderland,SUN,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.1
532,223827,Daniel,Ballard,Ballard,,20,56,Sunderland,SUN,2,DEF,a,,0,90,0,0,0,2,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,50,5.6
533,200834,Nordi,Mukiele,Mukiele,,20,56,Sunderland,SUN,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,2.9
534,487676,Trai,Hume,Hume,,20,56,Sunderland,SUN,2,DEF,a,,2,79,0,0,0,1,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,45,7.0
535,201895,Omar,Alderete,Alderete,,20,56,Sunderland,SUN,2,DEF,a,,1,23,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,50,0.5
536,434399,Reinildo,Mandava,Reinildo,Reinildo Mandava,20,56,Sunderland,SUN,2,DEF,a,,1,90,0,0,0,2,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,45,0.5
537,519634,Jenson,Seelt,Seelt,,20,56,Sunderland,SUN,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0.0
538,477547,Leo Fuhr,Hjelde,Hjelde,,20,56,Sunderland,SUN,2,DEF,u,Has joined KV Mechelen on loan for the rest of the season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.1
539,167512,Luke,O'Nien,O'Nien,,20,56,Sunderland,SUN,2,DEF,a,,1,66,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,40,3.7
540,105717,Arthur,Masuaku,Masuaku,,20,56,Sunderland,SUN,2,DEF,u,Has joined Konyaspor permanently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0.3
541,93605,Thomas,Meunier,Meunier,,20,56,Sunderland,SUN,2,DEF,a,,1,90,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,45,0.3
542,484420,Enzo,Le Fée,E.Le Fée,,20,56,Sunderland,SUN,3,MID,a,,2,79,0,0,0,1,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,60,10.1
543,547027,Habib,Diarra,Diarra,,20,56,Sunderland,SUN,3,MID,a,,1,10,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,55,0.1
544,84450,Granit,Xhaka,Xhaka,,20,56,Sunderland,SUN,3,MID,a,,9,90,0,1,0,2,0,0,0,0,0,0,2,31,0.0,0.0,0.0,0.0,55,4.4
545,577669,Noah,Sadiki,Sadiki,,20,56,Sunderland,SUN,3,MID,a,,2,90,0,0,0,2,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,50,0.4
546,535818,Simon,Adingra,Adingra,,20,56,Sunderland,SUN,3,MID,i,Ankle injury - Unknown return date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.1
547,461199,Romaine,Mundle,Mundle,,20,56,Sunderland,SUN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
548,554197,Chris,Rigg,Rigg,,20,56,Sunderland,SUN,3,MID,a,,1,10,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,0.1
549,549912,Chemsdine,Talbi,Talbi,,20,56,Sunderland,SUN,3,MID,a,,1,31,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,55,0.2
550,699989,Djiamgone Jocelin Ta,Bi,Jocelin.T,,20,56,Sunderland,SUN,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0.0
551,536661,Nilson,Angulo,Angulo,,20,56,Sunderland,SUN,3,MID,a,,5,58,1,0,0,1,0,0,0,1,0,0,0,23,0.0,0.0,0.0,0.0,50,0.1
552,441264,Brian,Brobbey,Brobbey,,20,56,Sunderland,SUN,4,FWD,a,,2,66,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,60,14.1
553,437505,Wilson,Isidor,Isidor,,20,56,Sunderland,SUN,4,FWD,a,,1,23,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,55,1.0
